8.28 , 4.5 , 5.32 , 7.17 , 7.75 , 8.42 , 7.18 , 6.13 , 4 , 3 , 3.17 , 4.78 , 4.52 , 3.25 , 4.45 , 3.93 , 8.03 , 7.37 , 3.78 , 3.18 , 3.65 , 3.17 , 2.43 , 2.87 , 2.35 , 3.73 , 2.87 , 2.9 , 6.13 , 0.47 , 4.95 , 5.87 , 7.32 , 6.55 , 7.08 , 4.18 , 4.08 , 3.55 , 4.98 , 6.23 , 5.63 , 2.85 , 6.73 , 4.33 , 4.07 , 0 , 0.23 , 4.4 , 8.95 , 0.9 , 0 , 
9.08 , 4.8 , 5.03 , 7.93 , 8.53 , 9.18 , 7.72 , 6.42 , 4.32 , 3.3 , 2.88 , 4.48 , 4.82 , 2.97 , 4.15 , 4.7 , 8.82 , 8.15 , 3.5 , 2.9 , 3.35 , 2.88 , 2.13 , 3.17 , 2.63 , 4.03 , 3.17 , 3.68 , 6.42 , 2.43 , 5.73 , 6.63 , 8.12 , 7.33 , 7.88 , 4.47 , 3.8 , 3.85 , 5.27 , 7 , 6.42 , 3.97 , 6.98 , 5.07 , 4.83 , 0.18 , 0 , 4.15 , 9.73 , 3 , 0 , 
9.07 , 4.1 , 3.9 , 8.57 , 8.62 , 9.27 , 7.7 , 6.4 , 4.25 , 3.93 , 2.2 , 3.37 , 3.73 , 0.25 , 0.1 , 5.35 , 9.13 , 8.78 , 2.37 , 0.78 , 2.23 , 2.2 , 2.03 , 2.82 , 3.28 , 3.98 , 2.8 , 4.32 , 6.4 , 5.62 , 6.37 , 6.88 , 8.1 , 7.97 , 7.87 , 3.38 , 2.68 , 4.48 , 5.25 , 7.65 , 7.08 , 7.18 , 6.98 , 5.73 , 5.48 , 4.42 , 4.12 , 0 , 9.8 , 6.23 , 0 , 
2.35 , 6.73 , 9.88 , 4.63 , 0.43 , 0.88 , 3.08 , 3.53 , 5.63 , 6.52 , 7.62 , 9.35 , 7.45 , 8.65 , 9.83 , 5.17 , 0.55 , 3.47 , 8.35 , 8.25 , 8.18 , 7.62 , 8.67 , 7.03 , 7.13 , 5.97 , 7.03 , 6.05 , 3.53 , 7.52 , 4.15 , 3.35 , 0.92 , 4 , 2.15 , 7.47 , 8.67 , 6.05 , 4.72 , 2.87 , 3.42 , 10.03 , 3.82 , 5.43 , 6.28 , 8.95 , 9.73 , 9.8 , 0 , 9.08 , 0 , 
8.4 , 5.52 , 7.13 , 7.28 , 7.88 , 8.53 , 7.3 , 6.38 , 4.5 , 3.45 , 5 , 6.6 , 6.25 , 5.07 , 6.27 , 4.05 , 8.15 , 7.52 , 5.62 , 5 , 5.47 , 5 , 4.25 , 4.58 , 4.07 , 4.75 , 4.58 , 3.03 , 6.38 , 0.62 , 5.07 , 5.98 , 7.43 , 6.67 , 7.2 , 5.9 , 5.92 , 4 , 5.43 , 6.37 , 5.73 , 2.27 , 6.93 , 4.43 , 4.18 , 0.9 , 3.05 , 6.22 , 9.07 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
Distances: 
0 , 471.902 , 697.637 , 316.381 , 107.993 , 65.077 , 179.968 , 227.772 , 391.247 , 454.752 , 535.149 , 658.64 , 512.191 , 595.409 , 673.318 , 351.352 , 148.768 , 241.94 , 581.504 , 570.322 , 570.747 , 535.149 , 600.744 , 497.656 , 502.148 , 414.611 , 498.278 , 421.95 , 227.772 , 526.667 , 271.192 , 213.328 , 94.047 , 278.387 , 108.48 , 514.904 , 611.501 , 422.483 , 315.416 , 166.171 , 203.918 , 659.009 , 232.583 , 355.59 , 436.478 , 583.287 , 674.641 , 670.984 , 126.451 , 632.73 , 0 , 
469.715 , 0 , 253.465 , 406.626 , 425.865 , 486.856 , 340.945 , 245.238 , 79.673 , 145.634 , 161.954 , 211.385 , 45.833 , 199.422 , 277.331 , 224.831 , 466.087 , 410.44 , 153.808 , 165.586 , 143.052 , 161.954 , 201.263 , 138.557 , 152.721 , 54.72 , 139.179 , 176.137 , 245.238 , 280.854 , 262.305 , 272.447 , 381.939 , 368.631 , 365.956 , 48.545 , 167.329 , 105.678 , 158.034 , 359.896 , 313.919 , 413.196 , 290.749 , 248.35 , 259.098 , 308.116 , 325.214 , 274.997 , 539.68 , 386.917 , 0 , 
697.772 , 254.216 , 0 , 597.342 , 653.921 , 714.913 , 565.531 , 473.294 , 307.729 , 282.388 , 190.663 , 134.26 , 243.684 , 191.02 , 268.929 , 388.748 , 694.143 , 601.157 , 121.881 , 157.184 , 133.317 , 190.663 , 208.967 , 200.159 , 234.93 , 286.421 , 199.419 , 313.513 , 473.294 , 418.23 , 453.021 , 500.503 , 609.995 , 559.348 , 594.012 , 222.407 , 87.121 , 322.114 , 386.09 , 550.613 , 504.635 , 441.528 , 516.174 , 412.267 , 396.474 , 335.761 , 313.797 , 266.594 , 767.736 , 415.248 , 0 , 
312.94 , 409.028 , 612.475 , 0 , 225.546 , 286.537 , 267.856 , 211.195 , 328.373 , 315.358 , 447.18 , 573.479 , 449.317 , 507.44 , 585.349 , 228.484 , 241.517 , 110.225 , 496.342 , 482.353 , 485.586 , 447.18 , 512.774 , 412.494 , 377.786 , 351.737 , 413.116 , 299.081 , 211.195 , 403.798 , 148.324 , 184.706 , 224.708 , 38.032 , 227.751 , 452.03 , 526.339 , 297.496 , 232.467 , 159.004 , 139.118 , 366.238 , 254.075 , 227.65 , 313.61 , 460.418 , 550.279 , 583.015 , 339.361 , 509.861 , 0 , 
107.304 , 428.207 , 653.941 , 227.852 , 0 , 64.627 , 136.272 , 184.076 , 347.551 , 363.016 , 491.453 , 614.944 , 468.495 , 551.714 , 629.623 , 276.143 , 39.441 , 147.365 , 537.808 , 526.627 , 527.051 , 491.453 , 557.048 , 453.96 , 425.445 , 370.915 , 454.582 , 346.74 , 184.076 , 451.457 , 195.982 , 169.633 , 43.403 , 189.858 , 64.784 , 471.208 , 567.805 , 378.787 , 271.72 , 98.931 , 141.106 , 583.799 , 188.887 , 280.381 , 361.268 , 508.077 , 597.938 , 627.288 , 117.45 , 557.52 , 0 , 
61.501 , 488.996 , 714.731 , 288.642 , 64.325 , 0 , 197.062 , 244.866 , 408.341 , 423.806 , 552.243 , 675.734 , 529.285 , 612.504 , 690.413 , 336.932 , 82.759 , 210.724 , 598.598 , 587.417 , 587.841 , 552.243 , 617.838 , 514.75 , 486.235 , 431.705 , 515.372 , 407.53 , 244.866 , 512.247 , 256.772 , 230.422 , 104.193 , 250.648 , 125.574 , 531.998 , 628.595 , 439.577 , 332.51 , 159.721 , 201.896 , 644.589 , 249.677 , 341.17 , 422.058 , 568.867 , 658.728 , 688.078 , 64.755 , 618.31 , 0 , 
180.611 , 339.648 , 565.382 , 269.284 , 136.761 , 197.752 , 0 , 93.635 , 258.992 , 322.498 , 402.895 , 526.385 , 379.936 , 463.155 , 541.064 , 238.823 , 176.983 , 224.37 , 449.249 , 438.068 , 438.492 , 402.895 , 468.489 , 365.401 , 369.893 , 282.356 , 366.023 , 309.421 , 93.635 , 414.137 , 158.663 , 99.779 , 92.834 , 231.29 , 76.852 , 382.649 , 479.246 , 290.228 , 183.161 , 116.868 , 134.611 , 546.48 , 52.677 , 243.061 , 323.949 , 470.757 , 542.386 , 538.729 , 250.575 , 520.2 , 0 , 
227.876 , 247.386 , 473.121 , 210.849 , 184.026 , 245.017 , 93.62 , 0 , 166.731 , 230.237 , 310.633 , 434.124 , 287.675 , 370.893 , 448.803 , 167.695 , 224.248 , 246.708 , 356.988 , 345.807 , 346.231 , 310.633 , 376.228 , 273.14 , 277.632 , 178.411 , 273.762 , 238.293 , 0 , 343.01 , 87.535 , 30.608 , 140.1 , 172.855 , 124.117 , 290.388 , 386.985 , 197.967 , 90.9 , 124.087 , 86.065 , 475.352 , 43.424 , 171.933 , 252.821 , 433.027 , 450.125 , 446.468 , 297.841 , 449.072 , 0 , 
391.518 , 81.891 , 307.626 , 328.429 , 347.668 , 408.659 , 259.278 , 167.04 , 0 , 72.428 , 145.138 , 268.629 , 122.18 , 205.398 , 283.307 , 146.634 , 387.89 , 332.243 , 191.493 , 180.311 , 180.736 , 145.138 , 210.732 , 107.645 , 121.808 , 23.746 , 108.266 , 102.931 , 167.04 , 207.648 , 184.107 , 194.249 , 303.741 , 290.434 , 287.759 , 124.893 , 221.49 , 32.471 , 79.836 , 281.699 , 235.722 , 339.99 , 209.92 , 170.153 , 185.891 , 277.203 , 294.301 , 280.973 , 461.483 , 313.711 , 0 , 
454.835 , 147.926 , 282.957 , 315.225 , 360.695 , 421.687 , 322.595 , 230.357 , 72.468 , 0 , 117.662 , 243.961 , 191.402 , 177.922 , 255.831 , 106.436 , 384.547 , 319.039 , 166.824 , 152.835 , 156.068 , 117.662 , 183.256 , 82.976 , 48.268 , 93.434 , 83.598 , 31.201 , 230.357 , 135.918 , 170.903 , 228.52 , 367.059 , 277.23 , 351.076 , 170.126 , 196.821 , 39.997 , 143.153 , 268.495 , 222.518 , 268.261 , 273.237 , 129.955 , 114.162 , 203.663 , 220.761 , 253.497 , 474.51 , 241.981 , 0 , 
535.149 , 161.954 , 190.663 , 447.18 , 491.453 , 552.243 , 402.895 , 310.633 , 145.138 , 117.662 , 0 , 151.715 , 135.638 , 60.254 , 138.163 , 223.416 , 531.601 , 435.824 , 74.579 , 35.167 , 68.492 , 0 , 66.281 , 37.833 , 69.598 , 123.879 , 37.447 , 148.181 , 310.751 , 252.898 , 287.689 , 337.96 , 447.452 , 394.015 , 431.47 , 114.362 , 104.576 , 156.782 , 223.547 , 385.28 , 339.303 , 279.73 , 353.631 , 246.935 , 231.141 , 173.964 , 151.999 , 135.829 , 605.194 , 253.451 , 0 , 
658.64 , 211.385 , 134.26 , 573.479 , 614.944 , 675.734 , 526.385 , 434.124 , 268.629 , 243.961 , 151.915 , 0 , 204.935 , 152.271 , 230.18 , 350 , 655.395 , 562.408 , 83.132 , 118.435 , 94.568 , 151.915 , 170.218 , 161.411 , 196.181 , 247.672 , 160.67 , 274.764 , 434.545 , 379.481 , 414.272 , 461.754 , 571.246 , 520.599 , 555.264 , 183.659 , 47.874 , 283.366 , 347.341 , 511.864 , 465.887 , 402.779 , 477.425 , 373.518 , 357.725 , 297.012 , 275.048 , 227.846 , 728.987 , 376.499 , 0 , 
512.191 , 45.833 , 243.684 , 449.317 , 468.495 , 529.285 , 379.936 , 287.675 , 122.18 , 191.402 , 135.638 , 204.935 , 0 , 172.899 , 250.808 , 267.336 , 508.591 , 452.945 , 127.285 , 139.063 , 116.528 , 135.43 , 174.739 , 108.751 , 143.522 , 97.224 , 108.01 , 218.641 , 287.742 , 323.358 , 304.809 , 314.951 , 424.443 , 411.136 , 408.46 , 22.022 , 157.282 , 148.182 , 200.538 , 402.401 , 356.423 , 455.701 , 330.622 , 290.854 , 301.602 , 298.917 , 275.801 , 248.473 , 582.184 , 429.421 , 0 , 
595.409 , 199.422 , 191.02 , 507.44 , 551.714 , 612.504 , 463.155 , 370.893 , 205.398 , 177.922 , 58.042 , 152.169 , 173.147 , 0 , 80.349 , 280.772 , 588.957 , 493.18 , 75.033 , 35.621 , 68.946 , 58.042 , 58.512 , 95.189 , 126.954 , 181.235 , 94.803 , 205.537 , 368.107 , 234.155 , 345.045 , 395.316 , 504.808 , 451.371 , 488.826 , 151.871 , 105.03 , 214.138 , 280.903 , 442.636 , 396.659 , 291.073 , 410.987 , 304.291 , 288.497 , 185.306 , 163.342 , 78.014 , 662.55 , 264.793 , 0 , 
673.318 , 277.331 , 268.929 , 585.349 , 629.623 , 690.413 , 541.064 , 448.803 , 283.307 , 255.831 , 135.987 , 230.114 , 251.092 , 80.384 , 0 , 358.717 , 666.901 , 571.125 , 152.977 , 113.565 , 146.89 , 135.987 , 136.457 , 173.134 , 204.898 , 259.179 , 172.748 , 283.481 , 446.052 , 312.099 , 422.989 , 473.261 , 582.753 , 529.316 , 566.77 , 229.816 , 182.974 , 292.083 , 358.848 , 520.581 , 474.604 , 369.018 , 488.932 , 382.235 , 366.442 , 263.251 , 241.287 , 4.53 , 740.494 , 342.738 , 0 , 
351.352 , 224.831 , 388.748 , 228.484 , 276.143 , 336.932 , 238.823 , 167.695 , 146.634 , 106.436 , 223.105 , 349.404 , 267.462 , 283.365 , 361.274 , 0 , 297.726 , 232.218 , 272.268 , 258.279 , 261.511 , 223.105 , 288.7 , 188.42 , 153.712 , 169.882 , 189.042 , 75.007 , 168.188 , 179.724 , 84.082 , 141.699 , 263.568 , 190.409 , 247.585 , 270.175 , 302.265 , 115.641 , 122.431 , 181.674 , 135.697 , 312.066 , 211.067 , 27.104 , 89.535 , 236.344 , 326.205 , 358.94 , 387.689 , 285.786 , 0 , 
148.768 , 466.087 , 694.143 , 241.517 , 39.441 , 82.759 , 176.983 , 224.248 , 387.89 , 384.547 , 531.49 , 654.981 , 508.532 , 591.75 , 669.659 , 297.091 , 0 , 129.453 , 577.844 , 566.663 , 567.088 , 531.49 , 597.084 , 493.996 , 446.393 , 410.952 , 494.618 , 367.688 , 224.113 , 472.405 , 216.931 , 209.669 , 83.439 , 203.235 , 104.82 , 511.244 , 607.841 , 366.103 , 311.756 , 119.879 , 162.054 , 604.748 , 228.923 , 301.329 , 382.217 , 529.025 , 618.886 , 667.325 , 90.762 , 578.468 , 0 , 
241.94 , 410.44 , 601.157 , 110.225 , 147.365 , 210.724 , 224.37 , 246.708 , 332.243 , 319.039 , 451.001 , 577.3 , 453.138 , 511.261 , 589.17 , 232.305 , 128.939 , 0 , 500.163 , 486.174 , 489.407 , 451.001 , 516.595 , 416.315 , 381.607 , 355.558 , 416.937 , 302.902 , 246.336 , 407.619 , 152.145 , 188.527 , 150.207 , 72.224 , 171.588 , 455.851 , 530.16 , 301.317 , 333.979 , 137.1 , 142.939 , 374.444 , 245.905 , 231.471 , 317.431 , 464.239 , 554.1 , 586.836 , 263.786 , 430.559 , 0 , 
581.504 , 153.808 , 121.881 , 496.342 , 537.808 , 598.598 , 449.249 , 356.988 , 191.493 , 166.824 , 74.507 , 80.893 , 127.527 , 74.863 , 152.772 , 272.592 , 577.987 , 485 , 0 , 41.028 , 17.16 , 74.507 , 92.811 , 84.003 , 118.774 , 170.265 , 83.263 , 197.357 , 357.138 , 302.074 , 336.865 , 384.347 , 493.839 , 443.191 , 477.856 , 106.251 , 33.754 , 205.958 , 269.934 , 434.457 , 388.479 , 325.372 , 400.017 , 296.111 , 280.317 , 219.605 , 197.64 , 150.438 , 651.58 , 299.092 , 0 , 
570.322 , 165.586 , 157.184 , 482.353 , 526.627 , 587.417 , 438.068 , 345.807 , 180.311 , 152.835 , 35.138 , 118.257 , 139.236 , 35.495 , 113.404 , 258.56 , 566.745 , 470.969 , 41.121 , 0 , 35.034 , 35.138 , 53.442 , 72.978 , 104.742 , 159.023 , 72.592 , 183.325 , 345.896 , 254.253 , 322.833 , 373.105 , 482.597 , 429.16 , 466.614 , 117.96 , 71.118 , 191.927 , 258.692 , 420.425 , 374.447 , 286.003 , 388.776 , 282.079 , 266.286 , 180.236 , 158.272 , 111.069 , 640.338 , 259.723 , 0 , 
570.747 , 143.052 , 133.317 , 485.586 , 527.051 , 587.841 , 438.492 , 346.231 , 180.736 , 156.068 , 68.492 , 94.568 , 116.528 , 68.946 , 146.89 , 261.511 , 567.088 , 489.407 , 17.16 , 35.034 , 0 , 68.582 , 86.885 , 73.063 , 107.833 , 159.325 , 72.322 , 186.417 , 346.197 , 291.133 , 325.924 , 373.406 , 482.898 , 432.251 , 466.916 , 95.311 , 47.033 , 195.018 , 258.993 , 423.516 , 377.539 , 319.446 , 389.077 , 285.17 , 269.377 , 213.679 , 191.715 , 144.513 , 640.64 , 293.166 , 0 , 
535.149 , 161.954 , 190.663 , 447.18 , 491.453 , 552.243 , 402.895 , 310.633 , 145.138 , 117.662 , 0 , 151.915 , 135.43 , 58.042 , 135.987 , 223.105 , 531.49 , 451.001 , 74.507 , 35.138 , 68.492 , 0 , 66.281 , 37.833 , 69.598 , 123.879 , 37.447 , 148.181 , 310.751 , 252.898 , 287.689 , 337.96 , 447.452 , 394.015 , 431.47 , 114.362 , 104.576 , 156.782 , 223.547 , 385.28 , 339.303 , 279.73 , 353.631 , 246.935 , 231.141 , 173.964 , 151.999 , 135.829 , 605.194 , 253.451 , 0 , 
600.744 , 201.263 , 208.967 , 512.774 , 557.048 , 617.838 , 468.489 , 376.228 , 210.732 , 183.256 , 66.281 , 170.218 , 174.739 , 58.512 , 136.457 , 288.7 , 597.084 , 516.595 , 92.811 , 53.442 , 86.836 , 66.257 , 0 , 103.404 , 135.168 , 189.449 , 103.018 , 213.751 , 376.322 , 175.879 , 353.259 , 403.531 , 513.023 , 459.586 , 497.04 , 153.677 , 122.921 , 222.353 , 289.118 , 450.851 , 404.874 , 232.798 , 419.202 , 312.505 , 296.712 , 127.031 , 105.067 , 134.139 , 670.764 , 206.518 , 0 , 
497.656 , 138.557 , 200.159 , 412.494 , 453.96 , 514.75 , 365.401 , 273.14 , 107.645 , 82.976 , 37.833 , 161.411 , 108.751 , 95.189 , 173.134 , 188.42 , 493.996 , 416.315 , 84.003 , 72.978 , 73.428 , 37.83 , 103.424 , 0 , 34.891 , 86.382 , 0.958 , 113.474 , 273.255 , 218.191 , 252.982 , 300.464 , 409.956 , 359.309 , 393.973 , 87.486 , 114.181 , 122.075 , 186.051 , 350.574 , 304.596 , 350.533 , 316.135 , 212.228 , 196.435 , 190.286 , 207.384 , 173.665 , 567.697 , 324.254 , 0 , 
502.148 , 152.721 , 234.93 , 377.786 , 425.445 , 486.235 , 369.893 , 277.632 , 121.808 , 48.268 , 69.598 , 196.181 , 143.522 , 126.954 , 204.898 , 153.712 , 446.393 , 381.607 , 118.774 , 104.742 , 108.008 , 69.602 , 135.196 , 34.916 , 0 , 100.515 , 35.538 , 78.685 , 277.646 , 183.401 , 218.192 , 275.809 , 414.347 , 324.519 , 398.365 , 122.065 , 148.761 , 87.286 , 190.442 , 315.784 , 269.807 , 315.744 , 320.526 , 177.438 , 161.645 , 155.388 , 172.486 , 205.437 , 521.799 , 289.464 , 0 , 
414.611 , 54.72 , 286.421 , 351.737 , 370.915 , 431.705 , 282.356 , 178.411 , 23.746 , 93.434 , 123.879 , 247.672 , 97.224 , 181.235 , 259.179 , 169.882 , 410.952 , 355.558 , 170.265 , 159.023 , 159.369 , 123.771 , 189.366 , 86.278 , 100.442 , 0 , 86.9 , 123.858 , 192.958 , 228.575 , 210.025 , 220.167 , 329.659 , 316.352 , 313.677 , 99.836 , 200.123 , 53.398 , 105.754 , 307.617 , 261.64 , 360.917 , 235.838 , 196.071 , 206.819 , 255.837 , 272.935 , 259.606 , 487.401 , 334.638 , 0 , 
498.278 , 139.179 , 199.419 , 413.116 , 454.582 , 515.372 , 366.023 , 273.762 , 108.266 , 83.598 , 37.447 , 160.67 , 108.01 , 94.803 , 172.748 , 189.042 , 494.618 , 416.937 , 83.263 , 72.592 , 72.47 , 37.404 , 102.998 , 0.74 , 35.511 , 87.002 , 0 , 114.094 , 273.875 , 218.811 , 253.602 , 301.084 , 410.576 , 359.929 , 394.593 , 86.527 , 113.223 , 122.696 , 186.671 , 351.194 , 305.217 , 351.154 , 316.755 , 212.848 , 197.055 , 190.906 , 208.004 , 173.239 , 568.317 , 324.874 , 0 , 
421.95 , 176.137 , 313.513 , 299.081 , 346.74 , 407.53 , 309.421 , 238.293 , 102.931 , 31.201 , 148.181 , 274.764 , 218.641 , 205.537 , 283.481 , 186.613 , 75.007 , 367.688 , 302.902 , 197.357 , 183.325 , 148.207 , 213.801 , 113.521 , 78.813 , 123.913 , 114.143 , 0 , 238.65 , 104.825 , 154.545 , 212.161 , 334.03 , 260.872 , 318.048 , 200.671 , 227.366 , 70.476 , 173.632 , 252.137 , 206.159 , 237.168 , 281.53 , 98.754 , 82.961 , 161.445 , 251.306 , 284.042 , 458.152 , 210.888 , 0 , 
227.772 , 245.238 , 473.294 , 211.195 , 184.076 , 244.866 , 93.635 , 0 , 167.04 , 230.357 , 310.751 , 434.545 , 287.742 , 368.107 , 446.052 , 168.188 , 224.113 , 246.336 , 357.138 , 345.896 , 346.231 , 310.633 , 376.228 , 273.14 , 277.632 , 178.411 , 273.762 , 238.293 , 0 , 343.01 , 87.535 , 30.608 , 140.1 , 172.855 , 124.117 , 290.388 , 386.985 , 197.967 , 90.9 , 124.087 , 86.065 , 475.352 , 43.424 , 171.933 , 252.821 , 433.027 , 450.125 , 446.468 , 297.841 , 449.072 , 0 , 
526.667 , 280.854 , 418.23 , 403.798 , 451.457 , 512.247 , 414.137 , 343.01 , 207.648 , 135.918 , 252.898 , 379.481 , 323.358 , 234.155 , 312.099 , 179.724 , 472.405 , 407.619 , 302.074 , 254.253 , 291.851 , 253.446 , 175.793 , 218.76 , 184.052 , 229.152 , 219.382 , 105.239 , 343.889 , 0 , 259.784 , 317.4 , 439.269 , 366.111 , 423.287 , 305.909 , 332.605 , 175.714 , 278.871 , 357.376 , 311.398 , 134.326 , 386.769 , 203.992 , 160.823 , 57.928 , 120.967 , 309.696 , 563.39 , 108.046 , 0 , 
271.192 , 262.305 , 453.021 , 148.324 , 195.982 , 256.772 , 158.663 , 87.535 , 184.107 , 170.903 , 287.689 , 414.272 , 304.809 , 345.045 , 422.989 , 84.082 , 216.931 , 152.145 , 336.865 , 322.833 , 325.924 , 287.689 , 353.259 , 252.982 , 218.192 , 210.025 , 253.602 , 154.545 , 87.535 , 259.784 , 0 , 61.284 , 183.153 , 109.994 , 167.17 , 306.919 , 381.228 , 152.385 , 84.756 , 101.259 , 55.282 , 391.03 , 130.652 , 87.611 , 168.499 , 315.307 , 405.168 , 437.903 , 307.274 , 364.75 , 0 , 
213.328 , 272.447 , 500.503 , 184.706 , 169.633 , 230.422 , 99.779 , 30.608 , 194.249 , 228.52 , 337.96 , 461.754 , 314.951 , 395.316 , 473.261 , 141.699 , 209.669 , 188.527 , 384.347 , 373.105 , 373.406 , 337.96 , 403.531 , 300.464 , 275.809 , 220.167 , 301.084 , 212.161 , 30.608 , 317.4 , 61.672 , 0 , 125.434 , 146.992 , 109.452 , 317.69 , 414.287 , 225.268 , 118.202 , 106.18 , 60.202 , 449.489 , 73.438 , 146.07 , 226.958 , 373.767 , 463.627 , 473.77 , 283.176 , 423.209 , 0 , 
94.047 , 381.939 , 609.995 , 224.708 , 43.403 , 104.193 , 92.834 , 140.1 , 303.741 , 367.059 , 447.452 , 571.246 , 424.443 , 504.808 , 582.753 , 263.568 , 83.439 , 150.207 , 493.839 , 482.597 , 482.898 , 447.452 , 513.023 , 409.956 , 414.347 , 329.659 , 410.576 , 334.03 , 140.1 , 439.269 , 183.361 , 125.497 , 0 , 185.778 , 20.648 , 427.072 , 523.669 , 334.651 , 227.584 , 75.092 , 112.839 , 571.178 , 144.751 , 267.759 , 348.647 , 495.455 , 586.809 , 583.152 , 156.703 , 544.898 , 0 , 
278.387 , 368.631 , 559.348 , 38.032 , 189.858 , 250.648 , 231.29 , 172.855 , 290.434 , 277.23 , 394.015 , 520.599 , 411.136 , 451.371 , 529.316 , 190.409 , 203.235 , 72.224 , 443.191 , 429.16 , 432.251 , 394.015 , 459.586 , 359.309 , 324.519 , 316.352 , 359.929 , 260.872 , 172.855 , 366.111 , 110.144 , 146.526 , 186.527 , 0 , 189.571 , 413.85 , 488.159 , 259.316 , 194.287 , 120.824 , 100.938 , 375.544 , 215.895 , 189.47 , 275.43 , 422.238 , 512.099 , 544.835 , 301.181 , 471.681 , 0 , 
108.48 , 365.956 , 594.012 , 227.751 , 64.784 , 125.574 , 76.852 , 124.117 , 287.759 , 351.076 , 431.47 , 555.264 , 408.46 , 488.826 , 566.77 , 247.585 , 104.82 , 171.588 , 477.856 , 466.614 , 466.916 , 431.47 , 497.04 , 393.973 , 398.365 , 313.677 , 394.593 , 318.048 , 124.117 , 423.287 , 167.425 , 109.561 , 20.687 , 190.239 , 0 , 411.136 , 507.733 , 318.715 , 211.648 , 69.685 , 107.432 , 555.242 , 128.815 , 251.823 , 332.711 , 479.519 , 570.873 , 567.216 , 178.429 , 528.962 , 0 , 
514.904 , 48.545 , 222.407 , 452.03 , 471.208 , 531.998 , 382.649 , 290.388 , 124.893 , 170.126 , 114.362 , 183.659 , 22.022 , 151.871 , 229.816 , 270.175 , 511.244 , 455.851 , 106.251 , 117.96 , 95.311 , 114.362 , 153.677 , 87.486 , 122.065 , 99.836 , 86.527 , 200.671 , 290.388 , 305.909 , 307.521 , 317.664 , 427.156 , 413.848 , 411.173 , 0 , 136.006 , 150.895 , 203.25 , 405.113 , 359.136 , 437.888 , 333.334 , 293.567 , 283.789 , 277.641 , 254.525 , 227.197 , 584.897 , 411.608 , 0 , 
611.501 , 167.329 , 87.121 , 526.339 , 567.805 , 628.595 , 479.246 , 386.985 , 221.49 , 196.821 , 104.576 , 47.874 , 157.282 , 105.03 , 182.974 , 302.265 , 607.841 , 530.16 , 33.754 , 71.118 , 47.033 , 104.576 , 122.921 , 114.181 , 148.761 , 200.123 , 113.223 , 227.366 , 386.985 , 332.605 , 366.917 , 414.399 , 523.891 , 473.244 , 507.909 , 136.304 , 0 , 236.011 , 299.986 , 464.509 , 418.532 , 355.424 , 430.07 , 326.163 , 310.37 , 249.657 , 227.693 , 180.491 , 681.633 , 329.144 , 0 , 
422.483 , 105.678 , 322.114 , 297.496 , 378.787 , 439.577 , 290.228 , 197.967 , 32.471 , 39.997 , 156.782 , 283.366 , 148.182 , 214.138 , 292.083 , 115.641 , 366.103 , 301.317 , 205.958 , 191.927 , 195.018 , 156.782 , 222.353 , 122.075 , 87.286 , 53.398 , 122.696 , 70.476 , 197.967 , 175.714 , 152.998 , 210.614 , 334.734 , 259.324 , 318.751 , 150.927 , 235.901 , 0 , 110.829 , 250.59 , 204.612 , 307.516 , 240.913 , 139.043 , 153.417 , 242.743 , 259.841 , 292.577 , 492.475 , 281.236 , 0 , 
315.416 , 158.034 , 386.09 , 232.467 , 271.72 , 332.51 , 183.161 , 90.9 , 79.836 , 143.153 , 223.547 , 347.341 , 200.538 , 280.903 , 358.848 , 122.431 , 311.756 , 333.979 , 269.934 , 258.692 , 258.993 , 223.547 , 289.118 , 186.051 , 190.442 , 105.754 , 186.671 , 173.632 , 90.9 , 278.871 , 84.756 , 118.192 , 227.684 , 194.444 , 211.702 , 203.251 , 299.848 , 110.83 , 0 , 211.672 , 173.65 , 410.662 , 133.863 , 145.823 , 207.431 , 345.89 , 362.988 , 359.331 , 385.426 , 384.382 , 0 , 
166.171 , 359.896 , 550.613 , 159.004 , 98.931 , 159.721 , 116.868 , 124.087 , 281.699 , 268.495 , 385.28 , 511.864 , 402.401 , 442.636 , 520.581 , 181.674 , 119.879 , 137.1 , 434.457 , 420.425 , 423.516 , 385.28 , 450.851 , 350.574 , 315.784 , 307.617 , 351.194 , 252.137 , 124.087 , 357.376 , 101.624 , 106.032 , 75.052 , 120.992 , 69.229 , 405.33 , 479.64 , 250.796 , 212.028 , 0 , 46.748 , 489.441 , 138.793 , 186.022 , 266.91 , 413.718 , 503.579 , 536.315 , 210.532 , 463.161 , 0 , 
